"user_primary_key","video_min_date","video_max_date","video_days","video_use_time","video_n_life","video_kind_life","vido_n_finish","video_n_school","video_repeat_rate","video_finish_rate","video_school_rate","video_finish_time","video_kind_finish","video_finish_school","video_f_time_mean","video_f_repeat_rate","video_f_school_rate","video_use_time_s1","video_n_s1","video_kind_s1","video_finish_time_s1","video_finish_s1","video_kind_finish_s1","video_finish_time_mean_s1","video_use_time_s2","video_n_s2","video_kind_s2","video_finish_time_s2","video_finish_s2","video_kind_finish_s2","video_finish_time_mean_s2"
"-2647496339552355179",2014-12-01,2015-10-25,328,1009,5,5,4,0,1,0.8,0,1000,4,0,250,1,0,NA,NA,NA,NA,NA,NA,NA,369,2,2,360,1,1,360
"-2661637752828780921",2014-11-10,2014-11-14,4,743,5,5,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-266416995487740115",2015-10-16,2015-10-16,0,84,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,1,1,NA,NA,NA,NA
"-2668380603813139220",2015-10-22,2015-10-22,0,907,2,2,2,0,1,1,0,907,2,0,453.5,1,0,NA,NA,NA,NA,NA,NA,NA,907,2,2,907,2,2,453.5
"-267492892402959166",2014-06-17,2014-11-07,143,461,10,10,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2688480845180191029",2015-01-16,2015-03-14,57,310,3,3,1,0,1,0.333,0,130,1,0,130,1,0,200,2,2,130,1,1,130,NA,NA,NA,NA,NA,NA,NA
"-27067734016627338",2015-04-24,2015-05-01,7,290,3,2,0,0,0.667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2707740335387734333",2015-02-03,2015-07-28,175,440,6,6,1,3,1,0.167,0.5,186,1,0,186,1,0,59,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2711662735612807606",2015-10-01,2015-10-01,0,504,2,2,1,0,1,0.5,0,249,1,0,249,1,0,NA,NA,NA,NA,NA,NA,NA,504,2,2,249,1,1,249
"-2717617918920731990",2015-03-12,2015-03-12,0,302,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,302,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2727398989908744240",2014-05-08,2015-03-02,298,2975,25,19,5,0,0.76,0.2,0,803,4,0,160.6,0.8,0,159,6,6,69,2,2,34.5,NA,NA,NA,NA,NA,NA,NA
"-2742646678660267729",2015-09-30,2015-10-17,17,8950,33,17,29,22,0.515,0.879,0.667,8240,17,19,284.138,0.586,0.655,NA,NA,NA,NA,NA,NA,NA,8950,33,17,8240,29,17,284.137931034483
"-27485941711825303",2015-09-11,2015-09-11,0,24,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,1,NA,NA,NA,NA
"-2762615515588930993",2015-06-18,2015-09-10,84,3258,8,8,6,8,1,0.75,1,2996,6,6,499.333,1,1,NA,NA,NA,NA,NA,NA,NA,29,1,1,NA,NA,NA,NA
"-2767787493168335558",2015-02-24,2015-07-21,147,359,3,3,1,0,1,0.333,0,324,1,0,324,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2772245853157726844",2015-10-22,2015-10-29,7,707,7,7,3,7,1,0.429,1,574,3,3,191.333,1,1,NA,NA,NA,NA,NA,NA,NA,95,4,4,15,1,1,15
"-2776516134915829405",2015-03-19,2015-09-08,173,954,7,7,2,5,1,0.286,0.714,475,2,2,237.5,1,1,67,2,2,NA,NA,NA,NA,157,1,1,157,1,1,157
"-2779891593534701166",2015-06-30,2015-10-27,119,17508,91,78,82,67,0.857,0.901,0.736,16637,74,60,202.89,0.902,0.732,NA,NA,NA,NA,NA,NA,NA,17489,90,77,16637,82,74,202.890243902439
"-2794647975260655769",2014-10-14,2015-02-24,133,519,7,7,1,0,1,0.143,0,172,1,0,172,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2795708569017985152",2015-02-02,2015-02-03,1,242,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2802023025393713333",2015-09-03,2015-09-10,7,25,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,2,NA,NA,NA,NA
"-280408960494665642",2015-09-15,2015-09-15,0,9,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,NA,NA,NA,NA
"-2810853103643126443",2015-09-08,2015-10-12,34,1874,14,14,5,14,1,0.357,1,580,5,5,116,1,1,NA,NA,NA,NA,NA,NA,NA,1874,14,14,580,5,5,116
"-2811281074199985429",2014-10-02,2015-05-29,239,28729,129,90,115,3,0.698,0.891,0.023,26714,84,2,232.296,0.73,0.017,1525,7,7,1510,6,6,251.666666666667,NA,NA,NA,NA,NA,NA,NA
"-2829712198858479432",2015-03-30,2015-10-26,210,7048,41,40,35,31,0.976,0.854,0.756,6358,34,29,181.657,0.971,0.829,180,2,1,180,2,1,90,5069,28,28,4888,27,27,181.037037037037
"-283693009686745359",2015-01-29,2015-09-18,232,1497,9,9,5,7,1,0.556,0.778,1343,5,3,268.6,1,0.6,NA,NA,NA,NA,NA,NA,NA,349,5,5,195,1,1,195
"-2842390630898128735",2014-11-03,2014-11-03,0,34,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-285537127872018372",2015-05-21,2015-10-29,161,1372,30,28,4,30,0.933,0.133,1,627,4,4,156.75,1,1,NA,NA,NA,NA,NA,NA,NA,36,1,1,NA,NA,NA,NA
"-2855496208692326386",2015-10-11,2015-10-11,0,212,3,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,3,3,NA,NA,NA,NA
"-2862238995373706077",2014-05-20,2014-05-20,0,52,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2862520043548961839",2015-05-18,2015-09-15,120,372,4,4,0,3,1,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,3,3,NA,NA,NA,NA
"-2865803920568977711",2014-12-08,2014-12-08,0,663,1,1,1,0,1,1,0,663,1,0,663,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2879358989959635538",2015-09-14,2015-10-27,43,5419,15,13,14,15,0.867,0.933,1,5312,12,14,379.429,0.857,1,NA,NA,NA,NA,NA,NA,NA,5419,15,13,5312,14,12,379.428571428571
"-288295539424449444",2015-10-16,2015-10-27,11,2254,8,8,8,8,1,1,1,2254,8,8,281.75,1,1,NA,NA,NA,NA,NA,NA,NA,2254,8,8,2254,8,8,281.75
"-2887094064943265250",2014-03-04,2015-05-14,436,4472,31,30,17,0,0.968,0.548,0,3537,17,0,208.059,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-290147742142070141",2015-10-15,2015-10-15,0,28,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,1,NA,NA,NA,NA
"-2905882735723188250",2014-12-15,2014-12-23,8,814,3,2,2,0,0.667,0.667,0,385,2,0,192.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2918761465164750114",2015-10-13,2015-10-13,0,192,1,1,1,1,1,1,1,192,1,1,192,1,1,NA,NA,NA,NA,NA,NA,NA,192,1,1,192,1,1,192
"-2928732891824852357",2015-01-23,2015-01-23,0,9,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2940387004771652378",2014-11-19,2014-11-19,0,546,1,1,1,0,1,1,0,546,1,0,546,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-294177221346142930",2014-10-09,2015-04-30,203,714,4,4,2,0,1,0.5,0,630,2,0,315,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2946416392340412208",2015-01-16,2015-01-16,0,115,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2946787095355905345",2015-03-09,2015-07-22,135,149,5,5,1,2,1,0.2,0.4,100,1,0,100,1,0,115,3,3,100,1,1,100,NA,NA,NA,NA,NA,NA,NA
"-2947725296135911846",2015-09-18,2015-10-03,15,5919,17,15,6,3,0.882,0.353,0.176,3669,6,1,611.5,1,0.167,NA,NA,NA,NA,NA,NA,NA,5919,17,15,3669,6,6,611.5
"-2971019645450460146",2014-12-02,2015-06-01,181,66,2,2,0,1,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2985970615230310779",2015-09-10,2015-10-29,49,818,2,2,2,1,1,1,0.5,818,2,1,409,1,0.5,NA,NA,NA,NA,NA,NA,NA,274,1,1,274,1,1,274
"-2986729863819880445",2015-05-21,2015-05-21,0,278,3,3,0,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2992852529673409349",2015-02-04,2015-03-02,26,398,5,5,0,0,1,0,0,NA,NA,NA,NA,NA,NA,372,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2994155376384702216",2014-05-13,2014-06-09,27,521,5,3,3,0,0.6,0.6,0,430,2,0,143.333,0.667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-2994424534967343792",2014-12-07,2015-02-24,79,586,2,2,1,0,1,0.5,0,488,1,0,488,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3010502499641723692",2015-04-30,2015-04-30,0,6,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-301386694888019639",2015-04-09,2015-06-18,70,637,5,5,0,4,1,0,0.8,NA,NA,NA,NA,NA,NA,80,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3014676725036632378",2014-05-11,2015-07-30,445,1297,11,11,1,10,1,0.091,0.909,307,1,1,307,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3027015660721161130",2015-04-23,2015-04-30,7,1139,8,7,5,0,0.875,0.625,0,976,5,0,195.2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3038131075711919286",2014-05-23,2014-06-07,15,396,4,3,0,0,0.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3039870519589655328",2013-12-11,2015-10-28,686,45488,281,237,206,57,0.843,0.733,0.203,39691,191,44,192.675,0.927,0.214,2189,20,18,2061,17,16,121.235294117647,17793,120,97,15847,94,85,168.585106382979
"-3040819722033915654",2014-12-31,2015-08-24,236,343,3,3,1,0,1,0.333,0,297,1,0,297,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3043720693127227839",2014-04-08,2014-04-08,0,43,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3045377372829748521",2014-11-12,2015-03-18,126,473,4,4,0,0,1,0,0,NA,NA,NA,NA,NA,NA,276,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-307304322431437915",2015-09-15,2015-09-15,0,215,3,3,1,3,1,0.333,1,115,1,1,115,1,1,NA,NA,NA,NA,NA,NA,NA,215,3,3,115,1,1,115
"-3075015458806718172",2014-04-17,2014-04-17,0,2,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-308545468456702025",2015-03-03,2015-03-03,0,66,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,66,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3087400873618597736",2015-04-28,2015-04-28,0,59,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3107676728603121152",2015-04-16,2015-04-16,0,9,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3109336152700033945",2015-01-22,2015-01-22,0,73,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3110675774968534152",2015-01-27,2015-06-16,140,1374,6,6,2,3,1,0.333,0.5,632,2,1,316,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3113763838365169714",2015-05-05,2015-10-27,175,1028,10,8,0,5,0.8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,2,2,NA,NA,NA,NA
"-3121324435532018635",2015-04-20,2015-04-20,0,150,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,150,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3122615760496055736",2015-09-22,2015-10-16,24,11621,42,21,40,42,0.5,0.952,1,11271,21,40,281.775,0.525,1,NA,NA,NA,NA,NA,NA,NA,11621,42,21,11271,40,21,281.775
"-3131380619753617534",2015-10-18,2015-10-18,0,2593,7,6,6,0,0.857,0.857,0,2515,6,0,419.167,1,0,NA,NA,NA,NA,NA,NA,NA,2593,7,6,2515,6,6,419.166666666667
"-3131909768491345121",2015-02-02,2015-10-14,254,528,2,2,2,1,1,1,0.5,528,2,1,264,1,0.5,NA,NA,NA,NA,NA,NA,NA,351,1,1,351,1,1,351
"-3138913954901005391",2014-09-29,2014-09-29,0,196,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3143516578761154395",2015-06-04,2015-06-04,0,182,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3150658492025619535",2015-03-11,2015-10-26,229,8577,43,38,30,38,0.884,0.698,0.884,6817,25,27,227.233,0.833,0.9,522,2,2,522,2,2,261,4598,30,30,3219,20,20,160.95
"-315550030714451855",2014-06-06,2015-02-26,265,792,22,22,0,0,1,0,0,NA,NA,NA,NA,NA,NA,421,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3165820103758431727",2015-10-16,2015-10-16,0,27,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,1,NA,NA,NA,NA
"-317007492751400490",2014-04-14,2014-04-14,0,135,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3180838382011834885",2014-06-09,2014-06-23,14,909,9,9,3,0,1,0.333,0,661,3,0,220.333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3187589050281016804",2014-04-14,2015-06-01,413,2144,13,12,4,1,0.923,0.308,0.077,1279,4,0,319.75,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3191761296092744937",2015-10-16,2015-10-16,0,87,1,1,1,1,1,1,1,87,1,1,87,1,1,NA,NA,NA,NA,NA,NA,NA,87,1,1,87,1,1,87
"-3197296163846685682",2015-05-14,2015-05-14,0,19,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3199408369345768680",2015-06-05,2015-06-05,0,464,5,5,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3215191717804127030",2014-10-07,2015-03-06,150,1327,5,5,2,0,1,0.4,0,982,2,0,491,1,0,126,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3239017210578668907",2014-04-28,2014-06-16,49,1359,8,7,3,0,0.875,0.375,0,654,2,0,218,0.667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-3240812806728091744",2015-09-17,2015-10-22,35,8161,45,40,35,21,0.889,0.778,0.467,6482,32,16,185.2,0.914,0.457,NA,NA,NA,NA,NA,NA,NA,8161,45,40,6482,35,32,185.2
"-3249087315316293744",2014-11-22,2015-08-30,281,57,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
